ID	Forward	Reverse	home_location	home_sequence	hybrid
CRE6_C2	CRE6_C2_Fw	CRE6_C2_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_C3	CRE6_C3_Fw	CRE6_C3_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_C4	CRE6_C4_Fw	CRE6_C4_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_C5	CRE6_C5_Fw	CRE6_C5_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_C6	CRE6_C6_Fw	CRE6_C6_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_C7	CRE6_C7_Fw	CRE6_C7_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_C8	CRE6_C8_Fw	CRE6_C8_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_M1	CRE6_M1_Fw	CRE6_M1_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_M2	CRE6_M2_Fw	CRE6_M2_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_M3	CRE6_M3_Fw	CRE6_M3_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_M4	CRE6_M4_Fw	CRE6_M4_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_M5	CRE6_M5_Fw	CRE6_M5_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_M6	CRE6_M6_Fw	CRE6_M6_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_L1	CRE6_L1_Fw	CRE6_L1_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_L2	CRE6_L2_Fw	CRE6_L2_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_L3	CRE6_L3_Fw	CRE6_L3_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_L4	CRE6_L4_Fw	CRE6_L4_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_L5	CRE6_L5_Fw	CRE6_L5_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_L6	CRE6_L6_Fw	CRE6_L6_Rv	F1CBS_16	F1CBS_16	CAST-129S
37A_C1	37A_C1_Fw	37A_C1_Rv	F1CBS_16	F1CBS_16	CAST-129S
37A_C2	37A_C2_Fw	37A_C2_Rv	F1CBS_16	F1CBS_16	CAST-129S
37A_C3	37A_C3_Fw	37A_C3_Rv	F1CBS_16	F1CBS_16	CAST-129S
37A_C4	37A_C4_Fw	37A_C4_Rv	F1CBS_16	F1CBS_16	CAST-129S
37A_C5	37A_C5_Fw	37A_C5_Rv	F1CBS_16	F1CBS_16	CAST-129S
37A_C6	37A_C6_Fw	37A_C6_Rv	F1CBS_16	F1CBS_16	CAST-129S
37A_M1	37A_M1_Fw	37A_M1_Rv	F1CBS_16	F1CBS_16	CAST-129S
37A_M2	37A_M2_Fw	37A_M2_Rv	F1CBS_16	F1CBS_16	CAST-129S
37A_M3	37A_M3_Fw	37A_M3_Rv	F1CBS_16	F1CBS_16	CAST-129S
37A_M4	37A_M4_Fw	37A_M4_Rv	F1CBS_16	F1CBS_16	CAST-129S
37A_M5	37A_M5_Fw	37A_M5_Rv	F1CBS_16	F1CBS_16	CAST-129S
37A_M6	37A_M6_Fw	37A_M6_Rv	F1CBS_16	F1CBS_16	CAST-129S
37A_L1	37A_L1_Fw	37A_L1_Rv	F1CBS_16	F1CBS_16	CAST-129S
37A_L2	37A_L2_Fw	37A_L2_Rv	F1CBS_16	F1CBS_16	CAST-129S
37A_L3	37A_L3_Fw	37A_L3_Rv	F1CBS_16	F1CBS_16	CAST-129S
37A_L4	37A_L4_Fw	37A_L4_Rv	F1CBS_16	F1CBS_16	CAST-129S
37A_L5	37A_L5_Fw	37A_L5_Rv	F1CBS_16	F1CBS_16	CAST-129S
37A_L6	37A_L6_Fw	37A_L6_Rv	F1CBS_16	F1CBS_16	CAST-129S
gCBS16_C1	gCBS16_C1_Fw	gCBS16_C1_Rv	F1CBS_16	F1CBS_16	CAST-129S
gCBS16_C2	gCBS16_C2_Fw	gCBS16_C2_Rv	F1CBS_16	F1CBS_16	CAST-129S
gCBS16_C3	gCBS16_C3_Fw	gCBS16_C3_Rv	F1CBS_16	F1CBS_16	CAST-129S
gCBS16_C4	gCBS16_C4_Fw	gCBS16_C4_Rv	F1CBS_16	F1CBS_16	CAST-129S
gCBS16_M1	gCBS16_M1_Fw	gCBS16_M1_Rv	F1CBS_16	F1CBS_16	CAST-129S
gCBS16_M2	gCBS16_M2_Fw	gCBS16_M2_Rv	F1CBS_16	F1CBS_16	CAST-129S
gCBS16_M3	gCBS16_M3_Fw	gCBS16_M3_Rv	F1CBS_16	F1CBS_16	CAST-129S
gCBS16_M4	gCBS16_M4_Fw	gCBS16_M4_Rv	F1CBS_16	F1CBS_16	CAST-129S
gCBS16_L1	gCBS16_L1_Fw	gCBS16_L1_Rv	F1CBS_16	F1CBS_16	CAST-129S
gCBS16_L2	gCBS16_L2_Fw	gCBS16_L2_Rv	F1CBS_16	F1CBS_16	CAST-129S
gCBS16_L3	gCBS16_L3_Fw	gCBS16_L3_Rv	F1CBS_16	F1CBS_16	CAST-129S
gCBS16_L4	gCBS16_L4_Fw	gCBS16_L4_Rv	F1CBS_16	F1CBS_16	CAST-129S
