ID	Forward	Reverse	home_location	home_sequence	hybrid
8_34_8_P3_5	8_34_8_P3_5_Fw	8_34_8_P3_5_Rv	-	-	CAST-129S
8_34_8_P4_5	8_34_8_P4_5_Fw	8_34_8_P4_5_Rv	-	-	CAST-129S
8_34_8_P5_5	8_34_8_P5_5_Fw	8_34_8_P5_5_Rv	-	-	CAST-129S
8_34_8_P6_5	8_34_8_P6_5_Fw	8_34_8_P6_5_Rv	-	-	CAST-129S
8_34_8_CTRL_5	8_34_8_CTRL_5_Fw	8_34_8_CTRL_5_Rv	-	-	CAST-129S
8_34_8_CTRL_10	8_34_8_CTRL_10_Fw	8_34_8_CTRL_10_Rv	-	-	CAST-129S
MK01_C1_P0_1	MK01_C1_P0_1_Fw	MK01_C1_P0_1_Rv	-	-	CAST-129S
MK01_C1_P2_1	MK01_C1_P2_1_Fw	MK01_C1_P2_1_Rv	-	-	CAST-129S
MK01_C1_P3_1	MK01_C1_P3_1_Fw	MK01_C1_P3_1_Rv	-	-	CAST-129S
MK01_C1_P56_1	MK01_C1_P56_1_Fw	MK01_C1_P56_1_Rv	-	-	CAST-129S
MK01_C1_CTRL_1	MK01_C1_CTRL_1_Fw	MK01_C1_CTRL_1_Rv	-	-	CAST-129S
MK01_C1_CTRL_6	MK01_C1_CTRL_6_Fw	MK01_C1_CTRL_6_Rv	-	-	CAST-129S
MK01_C1_P1_1	MK01_C1_P1_1_Fw	MK01_C1_P1_1_Rv	-	-	CAST-129S
MK01_C1_P2_2	MK01_C1_P2_2_Fw	MK01_C1_P2_2_Rv	-	-	CAST-129S
MK01_C1_P3_2	MK01_C1_P3_2_Fw	MK01_C1_P3_2_Rv	-	-	CAST-129S
MK01_C1_P56_2	MK01_C1_P56_2_Fw	MK01_C1_P56_2_Rv	-	-	CAST-129S
MK01_C1_CTRL_2	MK01_C1_CTRL_2_Fw	MK01_C1_CTRL_2_Rv	-	-	CAST-129S
MK01_C1_CTRL_7	MK01_C1_CTRL_7_Fw	MK01_C1_CTRL_7_Rv	-	-	CAST-129S
MK01_C1_P1_2	MK01_C1_P1_2_Fw	MK01_C1_P1_2_Rv	-	-	CAST-129S
MK01_C1_P2_3	MK01_C1_P2_3_Fw	MK01_C1_P2_3_Rv	-	-	CAST-129S
MK01_C1_P3_3	MK01_C1_P3_3_Fw	MK01_C1_P3_3_Rv	-	-	CAST-129S
MK01_C1_P56_3	MK01_C1_P56_3_Fw	MK01_C1_P56_3_Rv	-	-	CAST-129S
MK01_C1_CTRL_3	MK01_C1_CTRL_3_Fw	MK01_C1_CTRL_3_Rv	-	-	CAST-129S
MK01_C1_CTRL_8	MK01_C1_CTRL_8_Fw	MK01_C1_CTRL_8_Rv	-	-	CAST-129S
MK01_C1_P1_3	MK01_C1_P1_3_Fw	MK01_C1_P1_3_Rv	-	-	CAST-129S
MK01_C1_P2_4	MK01_C1_P2_4_Fw	MK01_C1_P2_4_Rv	-	-	CAST-129S
MK01_C1_P3_4	MK01_C1_P3_4_Fw	MK01_C1_P3_4_Rv	-	-	CAST-129S
MK01_C1_P56_4	MK01_C1_P56_4_Fw	MK01_C1_P56_4_Rv	-	-	CAST-129S
MK01_C1_CTRL_4	MK01_C1_CTRL_4_Fw	MK01_C1_CTRL_4_Rv	-	-	CAST-129S
MK01_C1_CTRL_9	MK01_C1_CTRL_9_Fw	MK01_C1_CTRL_9_Rv	-	-	CAST-129S
MK01_C1_P1_4	MK01_C1_P1_4_Fw	MK01_C1_P1_4_Rv	-	-	CAST-129S
MK01_C1_P2_5	MK01_C1_P2_5_Fw	MK01_C1_P2_5_Rv	-	-	CAST-129S
MK01_C1_P3_5	MK01_C1_P3_5_Fw	MK01_C1_P3_5_Rv	-	-	CAST-129S
MK01_C1_P56_5	MK01_C1_P56_5_Fw	MK01_C1_P56_5_Rv	-	-	CAST-129S
MK01_C1_CTRL_5	MK01_C1_CTRL_5_Fw	MK01_C1_CTRL_5_Rv	-	-	CAST-129S
MK01_C1_CTRL_10	MK01_C1_CTRL_10_Fw	MK01_C1_CTRL_10_Rv	-	-	CAST-129S
MK01_C1_P1_5	MK01_C1_P1_5_Fw	MK01_C1_P1_5_Rv	-	-	CAST-129S
MK01_C1_P4_1	MK01_C1_P4_1_Fw	MK01_C1_P4_1_Rv	-	-	CAST-129S
MK01_C1_P4_2	MK01_C1_P4_2_Fw	MK01_C1_P4_2_Rv	-	-	CAST-129S
MK01_C1_P6_1	MK01_C1_P6_1_Fw	MK01_C1_P6_1_Rv	-	-	CAST-129S
MK01_C2_P1_1	MK01_C2_P1_1_Fw	MK01_C2_P1_1_Rv	-	-	CAST-129S
MK01_C2_P2_1	MK01_C2_P2_1_Fw	MK01_C2_P2_1_Rv	-	-	CAST-129S
MK01_C2_P3_1	MK01_C2_P3_1_Fw	MK01_C2_P3_1_Rv	-	-	CAST-129S
MK01_C2_P4_1	MK01_C2_P4_1_Fw	MK01_C2_P4_1_Rv	-	-	CAST-129S
MK01_C2_P5_1	MK01_C2_P5_1_Fw	MK01_C2_P5_1_Rv	-	-	CAST-129S
MK01_C2_P6_1	MK01_C2_P6_1_Fw	MK01_C2_P6_1_Rv	-	-	CAST-129S
MK01_C2_CTRL_1	MK01_C2_CTRL_1_Fw	MK01_C2_CTRL_1_Rv	-	-	CAST-129S
MK01_C2_CTRL_6	MK01_C2_CTRL_6_Fw	MK01_C2_CTRL_6_Rv	-	-	CAST-129S
MK01_C2_P1_2	MK01_C2_P1_2_Fw	MK01_C2_P1_2_Rv	-	-	CAST-129S
MK01_C2_P2_2	MK01_C2_P2_2_Fw	MK01_C2_P2_2_Rv	-	-	CAST-129S
MK01_C2_P3_2	MK01_C2_P3_2_Fw	MK01_C2_P3_2_Rv	-	-	CAST-129S
MK01_C2_P4_2	MK01_C2_P4_2_Fw	MK01_C2_P4_2_Rv	-	-	CAST-129S
MK01_C2_P5_2	MK01_C2_P5_2_Fw	MK01_C2_P5_2_Rv	-	-	CAST-129S
MK01_C2_P6_2	MK01_C2_P6_2_Fw	MK01_C2_P6_2_Rv	-	-	CAST-129S
MK01_C2_CTRL_2	MK01_C2_CTRL_2_Fw	MK01_C2_CTRL_2_Rv	-	-	CAST-129S
MK01_C2_CTRL_7	MK01_C2_CTRL_7_Fw	MK01_C2_CTRL_7_Rv	-	-	CAST-129S
MK01_C2_P1_3	MK01_C2_P1_3_Fw	MK01_C2_P1_3_Rv	-	-	CAST-129S
MK01_C2_P2_3	MK01_C2_P2_3_Fw	MK01_C2_P2_3_Rv	-	-	CAST-129S
MK01_C2_P3_3	MK01_C2_P3_3_Fw	MK01_C2_P3_3_Rv	-	-	CAST-129S
MK01_C2_P4_3	MK01_C2_P4_3_Fw	MK01_C2_P4_3_Rv	-	-	CAST-129S
MK01_C2_P5_3	MK01_C2_P5_3_Fw	MK01_C2_P5_3_Rv	-	-	CAST-129S
MK01_C2_P6_3	MK01_C2_P6_3_Fw	MK01_C2_P6_3_Rv	-	-	CAST-129S
MK01_C2_CTRL_3	MK01_C2_CTRL_3_Fw	MK01_C2_CTRL_3_Rv	-	-	CAST-129S
MK01_C2_CTRL_8	MK01_C2_CTRL_8_Fw	MK01_C2_CTRL_8_Rv	-	-	CAST-129S
MK01_C2_P1_4	MK01_C2_P1_4_Fw	MK01_C2_P1_4_Rv	-	-	CAST-129S
MK01_C2_P2_4	MK01_C2_P2_4_Fw	MK01_C2_P2_4_Rv	-	-	CAST-129S
MK01_C2_P3_4	MK01_C2_P3_4_Fw	MK01_C2_P3_4_Rv	-	-	CAST-129S
MK01_C2_P4_4	MK01_C2_P4_4_Fw	MK01_C2_P4_4_Rv	-	-	CAST-129S
MK01_C2_P5_4	MK01_C2_P5_4_Fw	MK01_C2_P5_4_Rv	-	-	CAST-129S
MK01_C2_P6_4	MK01_C2_P6_4_Fw	MK01_C2_P6_4_Rv	-	-	CAST-129S
MK01_C2_CTRL_4	MK01_C2_CTRL_4_Fw	MK01_C2_CTRL_4_Rv	-	-	CAST-129S
MK01_C2_CTRL_9	MK01_C2_CTRL_9_Fw	MK01_C2_CTRL_9_Rv	-	-	CAST-129S
MK01_C2_P1_5	MK01_C2_P1_5_Fw	MK01_C2_P1_5_Rv	-	-	CAST-129S
MK01_C2_P2_5	MK01_C2_P2_5_Fw	MK01_C2_P2_5_Rv	-	-	CAST-129S
MK01_C2_P3_5	MK01_C2_P3_5_Fw	MK01_C2_P3_5_Rv	-	-	CAST-129S
MK01_C2_P4_5	MK01_C2_P4_5_Fw	MK01_C2_P4_5_Rv	-	-	CAST-129S
MK01_C2_P5_5	MK01_C2_P5_5_Fw	MK01_C2_P5_5_Rv	-	-	CAST-129S
MK01_C2_P6_5	MK01_C2_P6_5_Fw	MK01_C2_P6_5_Rv	-	-	CAST-129S
MK01_C2_CTRL_5	MK01_C2_CTRL_5_Fw	MK01_C2_CTRL_5_Rv	-	-	CAST-129S
MK01_C2_CTRL_10	MK01_C2_CTRL_10_Fw	MK01_C2_CTRL_10_Rv	-	-	CAST-129S
MK01_C2_P01_1	MK01_C2_P01_1_Fw	MK01_C2_P01_1_Rv	-	-	CAST-129S
MK2_C5_P1_1	MK2_C5_P1_1_Fw	MK2_C5_P1_1_Rv	-	-	CAST-129S
MK2_C5_P2_1	MK2_C5_P2_1_Fw	MK2_C5_P2_1_Rv	-	-	CAST-129S
MK2_C5_P3_1	MK2_C5_P3_1_Fw	MK2_C5_P3_1_Rv	-	-	CAST-129S
MK2_C5_P4_1	MK2_C5_P4_1_Fw	MK2_C5_P4_1_Rv	-	-	CAST-129S
MK2_C5_P5_1	MK2_C5_P5_1_Fw	MK2_C5_P5_1_Rv	-	-	CAST-129S
MK2_C5_P6_1	MK2_C5_P6_1_Fw	MK2_C5_P6_1_Rv	-	-	CAST-129S
MK2_C5_CTRL_1	MK2_C5_CTRL_1_Fw	MK2_C5_CTRL_1_Rv	-	-	CAST-129S
MK2_C5_CTRL_6	MK2_C5_CTRL_6_Fw	MK2_C5_CTRL_6_Rv	-	-	CAST-129S
MK2_C5_P1_2	MK2_C5_P1_2_Fw	MK2_C5_P1_2_Rv	-	-	CAST-129S
MK2_C5_P2_2	MK2_C5_P2_2_Fw	MK2_C5_P2_2_Rv	-	-	CAST-129S
MK2_C5_P3_2	MK2_C5_P3_2_Fw	MK2_C5_P3_2_Rv	-	-	CAST-129S
MK2_C5_P4_2	MK2_C5_P4_2_Fw	MK2_C5_P4_2_Rv	-	-	CAST-129S
MK2_C5_P5_2	MK2_C5_P5_2_Fw	MK2_C5_P5_2_Rv	-	-	CAST-129S
MK2_C5_P6_2	MK2_C5_P6_2_Fw	MK2_C5_P6_2_Rv	-	-	CAST-129S
MK2_C5_CTRL_2	MK2_C5_CTRL_2_Fw	MK2_C5_CTRL_2_Rv	-	-	CAST-129S
MK2_C5_CTRL_7	MK2_C5_CTRL_7_Fw	MK2_C5_CTRL_7_Rv	-	-	CAST-129S
MK2_C5_P1_3	MK2_C5_P1_3_Fw	MK2_C5_P1_3_Rv	-	-	CAST-129S
MK2_C5_P2_3	MK2_C5_P2_3_Fw	MK2_C5_P2_3_Rv	-	-	CAST-129S
MK2_C5_P3_3	MK2_C5_P3_3_Fw	MK2_C5_P3_3_Rv	-	-	CAST-129S
MK2_C5_P4_3	MK2_C5_P4_3_Fw	MK2_C5_P4_3_Rv	-	-	CAST-129S
MK2_C5_P5_3	MK2_C5_P5_3_Fw	MK2_C5_P5_3_Rv	-	-	CAST-129S
MK2_C5_P6_3	MK2_C5_P6_3_Fw	MK2_C5_P6_3_Rv	-	-	CAST-129S
MK2_C5_CTRL_3	MK2_C5_CTRL_3_Fw	MK2_C5_CTRL_3_Rv	-	-	CAST-129S
MK2_C5_CTRL_8	MK2_C5_CTRL_8_Fw	MK2_C5_CTRL_8_Rv	-	-	CAST-129S
MK2_C5_P1_4	MK2_C5_P1_4_Fw	MK2_C5_P1_4_Rv	-	-	CAST-129S
MK2_C5_P2_4	MK2_C5_P2_4_Fw	MK2_C5_P2_4_Rv	-	-	CAST-129S
MK2_C5_P3_4	MK2_C5_P3_4_Fw	MK2_C5_P3_4_Rv	-	-	CAST-129S
MK2_C5_P4_4	MK2_C5_P4_4_Fw	MK2_C5_P4_4_Rv	-	-	CAST-129S
MK2_C5_P5_4	MK2_C5_P5_4_Fw	MK2_C5_P5_4_Rv	-	-	CAST-129S
MK2_C5_P6_4	MK2_C5_P6_4_Fw	MK2_C5_P6_4_Rv	-	-	CAST-129S
MK2_C5_CTRL_4	MK2_C5_CTRL_4_Fw	MK2_C5_CTRL_4_Rv	-	-	CAST-129S
MK2_C5_CTRL_9	MK2_C5_CTRL_9_Fw	MK2_C5_CTRL_9_Rv	-	-	CAST-129S
MK2_C5_P1_5	MK2_C5_P1_5_Fw	MK2_C5_P1_5_Rv	-	-	CAST-129S
MK2_C5_P2_5	MK2_C5_P2_5_Fw	MK2_C5_P2_5_Rv	-	-	CAST-129S
MK2_C5_P3_5	MK2_C5_P3_5_Fw	MK2_C5_P3_5_Rv	-	-	CAST-129S
MK2_C5_P4_5	MK2_C5_P4_5_Fw	MK2_C5_P4_5_Rv	-	-	CAST-129S
MK2_C5_P5_5	MK2_C5_P5_5_Fw	MK2_C5_P5_5_Rv	-	-	CAST-129S
MK2_C5_P6_5	MK2_C5_P6_5_Fw	MK2_C5_P6_5_Rv	-	-	CAST-129S
MK2_C5_CTRL_5	MK2_C5_CTRL_5_Fw	MK2_C5_CTRL_5_Rv	-	-	CAST-129S
MK2_C5_CTRL_10	MK2_C5_CTRL_10_Fw	MK2_C5_CTRL_10_Rv	-	-	CAST-129S
MK2_C5_P0_1	MK2_C5_P0_1_Fw	MK2_C5_P0_1_Rv	-	-	CAST-129S
MK3_C3_P1_1	MK3_C3_P1_1_Fw	MK3_C3_P1_1_Rv	-	-	CAST-129S
MK3_C3_P2_1	MK3_C3_P2_1_Fw	MK3_C3_P2_1_Rv	-	-	CAST-129S
MK3_C3_P3_1	MK3_C3_P3_1_Fw	MK3_C3_P3_1_Rv	-	-	CAST-129S
MK3_C3_P4_1	MK3_C3_P4_1_Fw	MK3_C3_P4_1_Rv	-	-	CAST-129S
MK3_C3_P5_1	MK3_C3_P5_1_Fw	MK3_C3_P5_1_Rv	-	-	CAST-129S
MK3_C3_P6_1	MK3_C3_P6_1_Fw	MK3_C3_P6_1_Rv	-	-	CAST-129S
MK3_C3_CTRL_1	MK3_C3_CTRL_1_Fw	MK3_C3_CTRL_1_Rv	-	-	CAST-129S
MK3_C3_CTRL_6	MK3_C3_CTRL_6_Fw	MK3_C3_CTRL_6_Rv	-	-	CAST-129S
MK3_C3_P1_2	MK3_C3_P1_2_Fw	MK3_C3_P1_2_Rv	-	-	CAST-129S
MK3_C3_P2_2	MK3_C3_P2_2_Fw	MK3_C3_P2_2_Rv	-	-	CAST-129S
MK3_C3_P3_2	MK3_C3_P3_2_Fw	MK3_C3_P3_2_Rv	-	-	CAST-129S
MK3_C3_P4_2	MK3_C3_P4_2_Fw	MK3_C3_P4_2_Rv	-	-	CAST-129S
MK3_C3_P5_2	MK3_C3_P5_2_Fw	MK3_C3_P5_2_Rv	-	-	CAST-129S
MK3_C3_P6_2	MK3_C3_P6_2_Fw	MK3_C3_P6_2_Rv	-	-	CAST-129S
MK3_C3_CTRL_2	MK3_C3_CTRL_2_Fw	MK3_C3_CTRL_2_Rv	-	-	CAST-129S
MK3_C3_CTRL_7	MK3_C3_CTRL_7_Fw	MK3_C3_CTRL_7_Rv	-	-	CAST-129S
MK3_C3_P1_3	MK3_C3_P1_3_Fw	MK3_C3_P1_3_Rv	-	-	CAST-129S
MK3_C3_P2_3	MK3_C3_P2_3_Fw	MK3_C3_P2_3_Rv	-	-	CAST-129S
MK3_C3_P3_3	MK3_C3_P3_3_Fw	MK3_C3_P3_3_Rv	-	-	CAST-129S
MK3_C3_P4_3	MK3_C3_P4_3_Fw	MK3_C3_P4_3_Rv	-	-	CAST-129S
MK3_C3_P5_3	MK3_C3_P5_3_Fw	MK3_C3_P5_3_Rv	-	-	CAST-129S
MK3_C3_P6_3	MK3_C3_P6_3_Fw	MK3_C3_P6_3_Rv	-	-	CAST-129S
MK3_C3_CTRL_3	MK3_C3_CTRL_3_Fw	MK3_C3_CTRL_3_Rv	-	-	CAST-129S
MK3_C3_CTRL_8	MK3_C3_CTRL_8_Fw	MK3_C3_CTRL_8_Rv	-	-	CAST-129S
MK3_C3_P1_4	MK3_C3_P1_4_Fw	MK3_C3_P1_4_Rv	-	-	CAST-129S
MK3_C3_P2_4	MK3_C3_P2_4_Fw	MK3_C3_P2_4_Rv	-	-	CAST-129S
MK3_C3_P3_4	MK3_C3_P3_4_Fw	MK3_C3_P3_4_Rv	-	-	CAST-129S
MK3_C3_P4_4	MK3_C3_P4_4_Fw	MK3_C3_P4_4_Rv	-	-	CAST-129S
MK3_C3_P5_4	MK3_C3_P5_4_Fw	MK3_C3_P5_4_Rv	-	-	CAST-129S
MK3_C3_P6_4	MK3_C3_P6_4_Fw	MK3_C3_P6_4_Rv	-	-	CAST-129S
MK3_C3_CTRL_4	MK3_C3_CTRL_4_Fw	MK3_C3_CTRL_4_Rv	-	-	CAST-129S
MK3_C3_CTRL_9	MK3_C3_CTRL_9_Fw	MK3_C3_CTRL_9_Rv	-	-	CAST-129S
MK3_C3_P1_5	MK3_C3_P1_5_Fw	MK3_C3_P1_5_Rv	-	-	CAST-129S
MK3_C3_P2_5	MK3_C3_P2_5_Fw	MK3_C3_P2_5_Rv	-	-	CAST-129S
MK3_C3_P3_5	MK3_C3_P3_5_Fw	MK3_C3_P3_5_Rv	-	-	CAST-129S
MK3_C3_P4_5	MK3_C3_P4_5_Fw	MK3_C3_P4_5_Rv	-	-	CAST-129S
MK3_C3_P5_5	MK3_C3_P5_5_Fw	MK3_C3_P5_5_Rv	-	-	CAST-129S
MK3_C3_P6_5	MK3_C3_P6_5_Fw	MK3_C3_P6_5_Rv	-	-	CAST-129S
MK3_C3_CTRL_5	MK3_C3_CTRL_5_Fw	MK3_C3_CTRL_5_Rv	-	-	CAST-129S
MK3_C3_CTRL_10	MK3_C3_CTRL_10_Fw	MK3_C3_CTRL_10_Rv	-	-	CAST-129S
MK3_C3_P01_1	MK3_C3_P01_1_Fw	MK3_C3_P01_1_Rv	-	-	CAST-129S
